"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,41625031,134694086,1,22-OCT-20,1,"N",48,5,39,"M",1,2,"N","","",39,0
2020,41625032,134694086,2,22-OCT-20,1,"N",16,5,33,"F",1,2,"N","","",33,0
2020,41625857,134700211,1,04-DEC-20,2,"N",16,5,18,"M",1,,"U","","",18,0
2020,41608977,134686825,1,01-JUN-20,3,"C",44,5,34,"F",1,2,"","","",34,0
2020,41621691,134687136,1,12-AUG-20,3,"N",23,5,26,"F",1,2,"","","",26,0
2020,41609076,134687142,1,10-AUG-20,2,"C",23,5,24,"F",1,2,"","","",24,0
2020,41621817,134687561,1,12-NOV-20,2,"N",16,5,16,"M",1,2,"R","R","",16,0
2020,41625041,134694163,2,11-JUL-20,1,"N",23,5,38,"M",1,2,"N","","",38,0
2020,41625038,134694163,1,11-JUL-20,2,"N",23,5,32,"F",1,2,"N","","",32,0
2020,41547335,134493258,1,14-APR-20,2,"N",45,5,51,"M",1,,"N","","",51,0
2020,41547339,134493258,2,14-APR-20,2,"N",45,5,43,"F",1,,"N","","",43,0
2020,41543121,134493265,1,15-MAR-20,3,"N",39,5,21,"M",2,,"N","","",21,0
2020,41547331,134493265,4,15-MAR-20,3,"N",39,5,21,"M",2,2,"N","","",21,0
2020,41547327,134493265,2,15-MAR-20,3,"N",16,5,32,"M",2,2,"R","","",32,0
2020,41547330,134493265,3,15-MAR-20,3,"N",39,5,26,"M",2,2,"N","","",26,0
2020,41543145,134493311,2,27-OCT-20,1,"N",16,5,35,"M",2,,"U","","",35,0
2020,41547484,134493429,1,15-DEC-20,3,"N",5,5,28,"M",1,2,"U","","",28,0
2020,41543236,134493529,1,12-NOV-20,2,"N",5,5,22,"F",2,,"N","","",22,0
2020,41547604,134493622,1,21-DEC-20,1,"N",48,5,31,"M",1,2,"","","",31,0
2020,41543270,134493639,1,23-MAR-20,3,"N",16,5,23,"M",1,,"","","",23,0
2020,41547668,134498326,1,11-DEC-20,2,"N",23,5,41,"F",1,,"","","",41,0
2020,41547762,134494242,1,22-NOV-20,1,"N",16,5,32,"M",2,2,"U","","",32,0
2020,41543390,134494269,1,13-SEP-20,2,"N",45,5,28,"M",1,,"R","","",28,0
2020,41543391,134494274,1,02-DEC-20,1,"N",16,5,44,"M",1,,"U","","",44,0
2020,41547809,134494596,2,16-DEC-20,1,"N",27,5,32,"M",1,1,"R","","",32,0
2020,40958714,132477279,1,29-NOV-20,1,"N",51,5,36,"F",2,2,"R","","",36,0
2020,40959962,132473506,1,25-NOV-20,1,"C",51,5,62,"F",1,3,"R","","",62,0
2020,40960010,132477522,1,23-OCT-20,3,"N",48,5,33,"F",1,2,"R","","",33,0
2020,40958780,132477553,1,05-NOV-20,3,"N",51,5,44,"M",1,,"","","",44,0
2020,40960046,132473782,1,17-NOV-20,2,"N",23,5,49,"F",1,,"N","","",49,0
2020,40960070,132473841,1,29-MAR-20,3,"N",51,5,39,"M",2,2,"R","","",39,0
2020,40958884,132473961,1,08-OCT-20,3,"N",16,5,41,"M",2,,"","","",41,0
2020,40958964,132478061,1,26-NOV-20,3,"N",27,5,38,"F",1,2,"N","","",38,0
2020,40958978,132478113,1,15-APR-20,3,"N",39,5,41,"M",2,2,"","","",41,0
2020,40960220,132478142,1,09-MAY-20,2,"N",5,5,24,"M",2,,"","","",24,0
2020,40959108,132478361,1,04-JUL-20,3,"N",51,5,32,"M",1,2,"R","","",32,0
2020,40960314,132478418,1,15-JUL-20,3,"N",16,5,19,"M",2,2,"N","","",19,0
2020,40960333,132474682,1,25-JUL-20,3,"N",51,5,49,"M",2,2,"R","","",49,0
2020,40960370,132474728,1,22-MAY-20,3,"N",16,5,37,"M",1,,"R","","",37,0
2020,40960377,132474747,1,04-AUG-20,3,"N",51,5,23,"M",1,1,"R","","",23,0
2020,40960543,132478970,1,16-NOV-20,3,"N",49,5,19,"M",1,2,"R","","",19,0
2020,40960586,132475195,1,26-SEP-20,1,"N",16,5,25,"F",1,,"","","",25,0
2020,40960597,132475211,1,16-SEP-20,3,"N",51,5,62,"M",1,,"","","",62,0
2020,40959385,132475261,1,18-NOV-20,3,"N",44,5,47,"M",2,2,"U","","",47,0
2020,40960672,132475387,1,19-NOV-20,2,"C",16,5,48,"F",1,2,"R","","",48,0
2020,40959449,132479263,1,14-JUL-20,1,"N",39,5,31,"M",2,2,"N","","",31,0
2020,40959466,132475468,1,30-NOV-20,1,"N",48,5,48,"M",1,2,"R","","",48,0
2020,40960712,132475524,1,10-AUG-20,1,"N",35,5,36,"M",1,2,"N","","",36,0
2020,40959494,132475524,2,10-AUG-20,1,"N",35,5,36,"F",1,2,"N","","",36,0
2020,40964527,132479489,1,08-JUN-20,1,"N",51,5,34,"M",2,2,"R","","",34,0
2020,40960913,132481344,1,24-AUG-20,3,"N",51,5,20,"M",2,2,"R","","",20,0
2020,40961092,132481882,1,18-JUL-20,1,"N",16,5,29,"M",1,,"R","","",29,0
2020,40964917,132482041,1,08-OCT-20,1,"N",45,5,41,"F",1,2,"R","","",41,0
2020,40961170,132481082,1,11-OCT-20,3,"N",51,5,33,"M",2,2,"R","","",33,0
2020,40968977,132512891,1,11-SEP-20,3,"N",45,5,20,"M",2,2,"R","","",20,0
2020,40966332,132497841,2,03-AUG-20,1,"N",16,5,26,"F",2,2,"R","","",26,0
2020,40963047,132497841,1,03-AUG-20,1,"N",16,5,25,"M",1,2,"R","","",25,0
2020,40963053,132497878,1,03-AUG-20,3,"N",35,5,51,"F",1,2,"R","","",51,0
2020,40966334,132497879,1,03-AUG-20,1,"N",16,5,42,"M",2,2,"R","","",42,0
2020,40966345,132497936,1,04-AUG-20,1,"N",51,5,39,"F",1,2,"R","","",39,0
2020,40966383,132498183,1,06-AUG-20,1,"C",27,5,23,"M",1,2,"R","","",23,0
2020,40963129,132498245,1,06-AUG-20,1,"C",16,5,37,"M",1,2,"R","","",37,0
2020,40963162,132498354,1,07-AUG-20,1,"N",39,5,32,"M",2,2,"R","","",32,0
2020,40963168,132498386,1,07-AUG-20,1,"N",51,5,55,"M",2,2,"R","","",55,0
2020,40966411,132498468,1,08-AUG-20,1,"N",39,5,18,"M",2,2,"R","","",18,0
2020,40963208,132492821,1,08-AUG-20,1,"N",51,5,40,"M",2,2,"R","","",40,0
2020,40963213,132498572,1,09-AUG-20,1,"N",16,5,32,"M",2,2,"R","","",32,0
2020,40963247,132498701,1,10-AUG-20,1,"N",39,5,31,"M",2,2,"R","","",31,0
2020,40966437,132498757,1,11-AUG-20,1,"N",51,5,17,"M",1,2,"R","R","",17,0
2020,40963291,132493085,1,13-AUG-20,1,"N",56,5,68,"M",1,2,"R","","",68,0
2020,40963293,132493096,1,12-AUG-20,1,"N",21,5,26,"M",1,1,"N","","",26,0
2020,40963299,132493124,1,13-AUG-20,1,"N",51,5,50,"M",2,2,"R","","",50,0
2020,40963353,132493272,1,15-AUG-20,1,"C",51,5,44,"M",2,2,"R","","",44,0
2020,40963358,132499322,1,16-AUG-20,1,"N",44,5,42,"M",2,2,"U","","",42,0
2020,40966529,132499395,1,16-AUG-20,1,"N",45,5,30,"M",2,2,"R","","",30,0
2020,40963401,132499566,1,18-AUG-20,1,"N",14,5,41,"M",4,2,"R","","",41,0
2020,40966548,132499637,1,18-AUG-20,1,"N",51,5,43,"F",2,2,"R","","",43,0
2020,40963453,132499742,1,19-AUG-20,1,"N",51,5,19,"M",2,2,"R","","",19,0
2020,40963549,132500223,1,24-AUG-20,1,"N",16,5,30,"M",2,2,"R","","",30,0
2020,40963555,132493925,1,25-AUG-20,1,"N",44,5,41,"M",2,2,"R","","",41,0
2020,40966669,132500532,1,27-AUG-20,1,"N",16,5,30,"F",2,2,"R","","",30,0
2020,40966674,132500570,1,19-NOV-20,1,"N",16,5,65,"M",2,2,"U","","",65,0
2020,40966696,132500790,1,29-AUG-20,2,"N",39,5,35,"F",2,1,"R","","",35,0
2020,40966706,132500882,1,31-AUG-20,1,"N",35,5,19,"F",1,2,"U","","",19,0
2020,40961469,132487218,1,23-JAN-20,1,"N",27,5,28,"M",1,2,"R","","",28,0
2020,40961470,132487218,2,23-JAN-20,1,"N",27,5,17,"M",1,2,"R","R","",17,0
2020,40965276,132487276,1,28-JAN-20,1,"N",27,5,63,"M",1,2,"R","","",63,0
2020,40965277,132487276,2,28-JAN-20,1,"N",27,5,22,"M",2,2,"R","","",22,0
2020,40965307,132487371,1,04-FEB-20,1,"N",44,5,14,"M",2,2,"R","R","",14,0
2020,40961527,132487371,3,04-FEB-20,1,"N",44,5,14,"M",1,1,"R","R","",14,0
2020,40961526,132487371,2,04-FEB-20,1,"N",14,5,15,"M",2,2,"R","R","",15,0
2020,40961529,132487380,1,04-FEB-20,1,"N",27,5,53,"F",1,2,"R","","",53,0
2020,40961539,132487394,1,05-FEB-20,1,"N",51,5,17,"M",1,2,"R","R","",17,0
2020,40965431,132487655,1,27-FEB-20,1,"N",51,5,62,"M",2,2,"R","","",62,0
2020,40961619,132487663,1,06-MAR-20,1,"N",49,5,18,"M",2,2,"R","","",18,0
2020,40965436,132487669,1,02-MAR-20,1,"N",23,5,74,"F",1,2,"R","","",74,0
2020,40961640,132487700,2,30-MAR-20,1,"N",23,5,31,"F",1,2,"N","","",31,0
2020,40961639,132487700,1,30-MAR-20,1,"N",23,5,45,"F",1,2,"U","","",45,0
2020,40961646,132487712,1,06-APR-20,1,"N",21,5,16,"M",2,2,"R","R","",16,0
2020,40960085,132477737,1,17-NOV-20,3,"N",35,5,24,"M",1,,"","","",24,0
2020,40959143,132474655,1,17-JUL-20,3,"N",39,5,22,"M",2,2,"R","","",22,0
2020,40960329,132478453,2,17-OCT-20,3,"N",23,5,19,"F",2,2,"N","","",19,0
2020,40960328,132478453,1,17-OCT-20,3,"N",23,5,20,"F",2,,"N","","",20,0
2020,40960487,132478800,1,15-AUG-20,3,"N",23,5,28,"F",1,2,"","","",28,0
2020,40959306,132475055,1,22-OCT-20,3,"N",51,5,31,"M",1,2,"U","","",31,0
2020,40960576,132478974,1,13-SEP-20,2,"N",16,5,15,"M",1,,"","R","",15,0
2020,40964526,132479503,1,10-MAR-20,1,"N",16,5,49,"F",1,2,"","","",49,0
2020,40959445,132479254,1,09-JUL-20,1,"N",39,5,19,"M",2,2,"N","","",19,0
2020,40960704,132479360,1,01-AUG-20,1,"N",23,5,40,"F",1,2,"R","","",40,0
2020,40964583,132479713,1,18-NOV-20,2,"N",23,5,19,"F",2,1,"U","","",19,0
2020,40964585,132475892,1,31-OCT-20,3,"C",16,5,29,"M",1,,"U","","",29,0
2020,40964679,132481243,1,05-AUG-20,1,"N",16,5,32,"M",1,2,"N","","",32,0
2020,40964704,132480196,1,14-SEP-20,1,"N",49,5,25,"F",1,,"U","","",25,0
2020,40964718,132480237,1,30-AUG-20,3,"N",51,5,42,"M",2,2,"R","","",42,0
2020,40960955,132480380,1,10-OCT-20,1,"N",23,5,34,"F",1,2,"R","","",34,0
2020,40964754,132481505,1,21-OCT-20,1,"N",27,5,38,"M",1,2,"R","","",38,0
2020,40964757,132480428,1,27-OCT-20,1,"N",28,5,29,"M",2,2,"R","","",29,0
2020,40961167,132482199,1,28-NOV-20,3,"N",51,5,22,"F",2,2,"R","","",22,0
2020,40962030,132489694,1,21-JUL-20,1,"N",35,5,29,"M",2,2,"R","","",29,0
2020,40962055,132489824,1,13-MAR-20,1,"N",16,5,25,"M",1,3,"U","","",25,0
2020,40962073,132489889,1,22-JUL-20,1,"N",39,5,41,"M",1,2,"N","","",41,0
2020,40962076,132489907,1,23-JUL-20,1,"N",51,5,29,"M",1,2,"R","","",29,0
2020,40962095,132489962,1,23-JUL-20,1,"N",16,5,39,"F",2,2,"R","","",39,0
2020,40962101,132489978,1,23-JUL-20,1,"N",44,5,37,"M",2,2,"R","","",37,0
2020,40962108,132485986,1,02-NOV-20,3,"N",16,5,39,"M",1,,"R","","",39,0
2020,40965973,132490326,1,26-JUL-20,1,"N",34,5,43,"M",2,2,"R","","",43,0
2020,40959990,132473611,1,25-APR-20,3,"N",16,5,33,"F",1,2,"","","",33,0
2020,40959991,132473611,2,25-APR-20,3,"N",16,5,36,"F",1,2,"","","",36,0
2020,40959992,132473611,3,26-APR-20,3,"N",16,5,43,"M",1,2,"","","",43,0
2020,40959993,132473611,4,26-APR-20,3,"N",16,5,37,"M",1,2,"","","",37,0
2020,40958806,132473758,1,14-NOV-20,2,"N",23,5,33,"F",1,3,"R","","",33,0
2020,40958963,132478070,1,28-AUG-20,3,"M",28,5,19,"M",1,,"R","","",19,0
2020,40958842,132473825,1,16-MAR-20,1,"N",28,5,49,"M",1,,"R","","",49,0
2020,40958883,132473955,1,08-OCT-20,3,"N",51,5,38,"F",1,2,"","","",38,0
2020,40960202,132478106,1,07-APR-20,1,"N",40,5,15,"M",1,,"","R","",15,0
2020,40960217,132478144,1,04-MAY-20,3,"N",16,5,28,"M",0,,"","","",28,0
2020,40959037,132478237,1,25-NOV-20,3,"N",45,5,17,"M",1,2,"R","R","",17,0
2020,40960397,132474800,1,21-MAY-20,3,"N",16,5,30,"M",1,,"R","","",30,0
2020,40959318,132475086,1,20-AUG-20,3,"N",16,5,36,"M",1,2,"","","",36,0
2020,40964549,132479605,1,27-AUG-20,3,"N",56,5,30,"M",1,1,"R","","",30,0
2020,40959443,132479253,1,16-JUL-20,1,"N",28,5,20,"M",2,2,"N","","",20,0
2020,40964521,132479500,1,20-MAY-20,1,"N",51,5,24,"F",1,2,"R","","",24,0
2020,40964554,132479624,1,03-NOV-20,3,"N",63,5,17,"M",2,2,"R","R","",17,0
2020,40960877,132480046,1,26-SEP-20,3,"N",16,5,21,"M",1,1,"R","","",21,0
2020,40960887,132480102,1,31-JUL-20,3,"N",16,5,41,"M",1,2,"R","","",41,0
2020,41546736,134490206,1,12-FEB-20,3,"N",16,5,33,"M",2,,"U","","",33,0
2020,41542737,134491773,1,13-JUL-20,3,"N",16,5,39,"M",1,2,"U","","",39,0
2020,41546834,134490622,1,04-JUN-20,3,"N",51,5,49,"F",1,,"R","","",49,0
2020,41546946,134492231,1,10-NOV-20,1,"N",39,5,36,"M",1,2,"","","",36,0
2020,41542872,134496376,2,12-DEC-20,3,"N",45,5,37,"M",1,2,"","","",37,0
2020,41547026,134496376,1,12-DEC-20,3,"N",45,5,21,"M",1,2,"","","",21,0
2020,41146899,133188713,1,26-NOV-20,1,"C",51,5,27,"M",2,2,"R","","",27,0
2020,41146943,133184822,1,02-DEC-20,1,"N",23,5,42,"M",1,2,"U","","",42,0
2020,41146967,133189150,1,04-DEC-20,1,"N",16,5,31,"M",1,2,"N","","",31,0
2020,41146974,133189170,1,06-JAN-21,3,"N",21,5,15,"M",2,2,"R","R","",15,0
2020,41146979,133184922,1,04-DEC-20,1,"N",23,5,26,"F",1,2,"N","","",26,0
2020,41146989,133189256,1,04-DEC-20,1,"N",23,5,17,"F",2,2,"R","R","",17,0
2020,41149804,133189630,1,08-DEC-20,1,"N",23,5,30,"F",2,2,"R","","",30,0
2020,41149837,133190055,1,11-DEC-20,1,"N",44,5,27,"M",2,2,"R","","",27,0
2020,41147159,133190240,1,13-DEC-20,1,"N",51,5,56,"M",2,2,"R","","",56,0
2020,41147173,133190352,1,14-DEC-20,1,"N",23,5,28,"M",2,2,"N","","",28,0
2020,41147188,133185630,1,15-DEC-20,2,"N",16,5,53,"M",2,2,"R","","",53,0
2020,41147228,133185747,1,17-DEC-20,1,"N",27,5,23,"M",2,2,"R","","",23,0
2020,41147240,133190777,1,18-DEC-20,1,"N",45,5,42,"F",1,2,"R","","",42,0
2020,41147256,133190842,1,19-DEC-20,1,"N",27,5,44,"M",1,2,"R","","",44,0
2020,41147272,133190932,1,19-DEC-20,1,"N",16,5,23,"M",2,2,"R","","",23,0
2020,41149940,133191235,1,22-DEC-20,1,"N",35,5,41,"M",1,2,"R","","",41,0
2020,41147358,133191488,1,24-DEC-20,1,"N",44,5,33,"F",2,2,"R","","",33,0
2020,41147384,133191602,1,26-DEC-20,1,"N",16,5,20,"F",1,2,"R","","",20,0
2020,41149973,133196283,1,27-DEC-20,1,"N",51,5,28,"M",2,2,"R","","",28,0
2020,41147415,133191841,1,28-DEC-20,1,"N",27,5,48,"M",2,2,"R","","",48,0
2020,41149997,133192035,1,04-JAN-21,2,"N",62,5,31,"M",2,2,"R","","",31,0
2020,41149999,133196490,1,30-DEC-20,1,"N",23,5,27,"F",2,2,"R","","",27,0
2020,41147459,133192078,1,30-DEC-20,1,"N",51,5,29,"M",1,2,"R","","",29,0
2020,40556435,131174886,1,10-JAN-20,2,"N",16,5,40,"F",1,2,"R","","",40,0
2020,40560126,131178389,1,14-JAN-20,3,"N",27,5,15,"M",1,2,"R","R","",15,0
2020,40556472,131174976,1,25-JAN-20,3,"N",16,5,29,"M",1,2,"R","","",29,0
2020,40556525,131175112,1,19-JAN-20,1,"C",39,5,43,"M",1,2,"","","",43,0
2020,40560226,131175190,1,22-JAN-20,3,"C",16,5,37,"M",1,2,"","","",37,0
2020,40557079,131183377,1,27-OCT-20,1,"N",39,5,34,"M",1,2,"R","","",34,0
2020,40560367,131175783,1,12-SEP-20,1,"C",27,5,46,"F",1,,"","","",46,0
2020,40560652,131182190,1,02-MAR-20,3,"N",16,5,22,"M",2,,"U","","",22,0
2020,40561040,131186398,1,25-MAY-20,3,"N",51,5,43,"M",1,2,"R","","",43,0
2020,40557099,131183453,1,27-APR-20,3,"N",39,5,18,"M",2,2,"R","","",18,0
2020,40561084,131186504,1,08-SEP-20,3,"N",35,5,42,"F",1,,"R","","",42,0
2020,40958815,132473766,2,17-FEB-20,1,"N",45,5,38,"M",1,,"U","","",38,0
2020,40960042,132473766,1,17-FEB-20,1,"N",45,5,39,"F",1,,"U","","",39,0
2020,40960212,132478131,1,07-NOV-20,1,"N",44,5,27,"M",1,1,"R","","",27,0
2020,40960186,132478048,1,16-NOV-20,1,"N",45,5,54,"M",2,2,"N","","",54,0
2020,40960188,132478060,1,16-AUG-20,1,"N",51,5,11,"M",2,2,"U","R","",11,0
2020,40968980,132516886,1,23-OCT-20,3,"N",28,5,41,"M",1,,"R","","",41,0
2020,40965777,132485268,1,14-JUL-20,1,"N",39,5,19,"M",2,2,"R","","",19,0
2020,40961914,132485268,2,14-JUL-20,3,"N",48,5,25,"M",1,2,"R","","",25,0
2020,40965821,132489343,1,16-JUL-20,1,"N",51,5,17,"M",1,2,"R","R","",17,0
2020,40962008,132489557,1,19-JUL-20,1,"N",35,5,43,"M",1,2,"N","","",43,0
2020,40965869,132485694,1,19-JUL-20,1,"N",51,5,25,"F",1,2,"R","","",25,0
2020,40965874,132489599,1,19-JUL-20,1,"N",51,5,51,"M",2,2,"R","","",51,0
2020,40962025,132489683,1,21-JUL-20,1,"N",29,5,19,"M",1,2,"R","","",19,0
2020,40965932,132489984,1,03-NOV-20,1,"N",16,5,19,"M",1,,"R","","",19,0
2020,40962188,132490442,1,28-JUL-20,1,"N",51,5,50,"M",1,2,"R","","",50,0
2020,40962201,132490512,1,28-JUL-20,1,"N",51,5,55,"M",1,2,"R","","",55,0
2020,40962214,132491261,1,29-JUL-20,1,"N",51,5,34,"M",1,2,"R","","",34,0
2020,40965993,132491301,1,29-JUL-20,1,"N",35,5,26,"F",1,2,"N","","",26,0
2020,40962267,132491440,1,31-JUL-20,1,"N",35,5,38,"M",1,2,"R","","",38,0
2020,40966023,132490831,1,15-JAN-20,1,"N",27,5,20,"F",2,2,"R","","",20,0
2020,40962382,132491011,1,06-SEP-20,1,"N",16,5,35,"M",2,,"U","","",35,0
2020,40962410,132491073,1,18-NOV-20,3,"C",27,5,45,"M",0,,"R","","",45,0
2020,40962417,132491089,1,21-NOV-20,1,"N",16,5,32,"M",1,2,"U","","",32,0
2020,40966075,132496115,1,28-AUG-20,3,"N",16,5,24,"M",2,,"U","","",24,0
2020,40560989,131183339,1,01-APR-20,3,"N",39,5,49,"M",2,2,"N","","",49,0
2020,40561155,131186609,1,07-MAY-20,3,"N",16,5,27,"M",2,2,"","","",27,0
2020,40561219,131183956,1,22-SEP-20,2,"N",47,5,52,"M",1,2,"R","","",52,0
2020,40557276,131183991,1,17-OCT-20,3,"N",44,5,36,"M",2,2,"R","","",36,0
2020,41146896,133188699,1,28-NOV-20,1,"N",21,5,26,"M",1,2,"R","","",26,0
2020,41146923,133188892,1,01-DEC-20,1,"N",35,5,36,"M",4,2,"R","","",36,0
2020,41146930,133188919,1,02-DEC-20,1,"N",39,5,34,"M",2,2,"R","","",34,0
2020,41149749,133184792,1,02-DEC-20,1,"N",16,5,44,"M",2,2,"R","","",44,0
2020,41146945,133189020,1,02-DEC-20,1,"N",16,5,18,"M",2,2,"R","","",18,0
2020,41146947,133189020,2,02-DEC-20,1,"N",16,5,18,"F",2,2,"R","","",18,0
2020,41146953,133189050,1,03-DEC-20,1,"N",51,5,22,"M",2,2,"R","","",22,0
2020,41147012,133189367,1,05-DEC-20,1,"N",51,5,28,"M",1,1,"U","","",28,0
2020,41147029,133189459,1,06-DEC-20,1,"N",16,5,34,"F",1,2,"R","","",34,0
2020,41147031,133189464,1,06-DEC-20,1,"N",39,5,20,"M",2,2,"R","","",20,0
2020,41147036,133189474,1,08-DEC-20,3,"N",21,5,18,"M",2,2,"R","","",18,0
2020,41147045,133189545,1,07-DEC-20,1,"N",23,5,41,"F",1,2,"R","","",41,0
2020,41147069,133189695,1,09-DEC-20,1,"N",16,5,26,"M",1,1,"R","","",26,0
2020,41147091,133189821,1,10-DEC-20,1,"N",51,5,34,"M",1,2,"R","","",34,0
2020,41147105,133189899,1,10-DEC-20,1,"N",51,5,32,"M",1,2,"R","","",32,0
2020,41149856,133190241,1,13-DEC-20,1,"C",51,5,35,"M",2,2,"R","","",35,0
2020,41147168,133190325,1,14-DEC-20,1,"N",51,5,46,"M",1,2,"R","","",46,0
2020,41147174,133185564,1,14-DEC-20,1,"N",51,5,35,"M",2,2,"R","","",35,0
2020,41147208,133190591,1,16-DEC-20,1,"N",27,5,52,"F",2,2,"R","","",52,0
2020,41142519,133167160,3,09-APR-20,1,"N",23,5,15,"F",2,2,"R","R","",15,0
2020,41142518,133167160,2,09-APR-20,2,"N",23,5,18,"F",2,2,"U","","",18,0
2020,41142517,133167160,1,09-APR-20,2,"N",23,5,17,"F",2,2,"R","R","",17,0
2020,41144726,133167180,1,10-APR-20,1,"N",27,5,41,"M",1,2,"R","","",41,0
2020,41142522,133167188,1,11-APR-20,1,"N",27,5,23,"M",2,2,"R","","",23,0
2020,41144739,133167229,1,01-JUN-20,3,"N",27,5,35,"M",1,2,"R","","",35,0
2020,41142541,133167240,1,14-SEP-20,3,"N",51,5,43,"M",2,2,"R","","",43,0
2020,41144746,133167247,1,30-APR-20,3,"N",27,5,19,"M",2,1,"R","","",19,0
2020,41144748,133167255,1,19-APR-20,1,"N",51,5,45,"M",1,2,"R","","",45,0
2020,41144750,133167264,1,21-APR-20,2,"N",39,5,23,"M",2,2,"R","","",23,0
2020,41142550,133167279,1,21-APR-20,1,"N",51,5,41,"F",2,2,"U","","",41,0
2020,41144769,133167343,1,27-APR-20,1,"N",39,5,29,"M",2,2,"R","","",29,0
2020,41144770,133167343,2,27-APR-20,1,"N",16,5,28,"M",1,2,"R","","",28,0
2020,41144781,133167394,1,02-MAY-20,1,"N",51,5,37,"M",1,2,"R","","",37,0
2020,41144787,133167415,2,03-MAY-20,1,"N",16,5,20,"F",1,2,"R","","",20,0
2020,41144786,133167415,1,03-MAY-20,1,"N",39,5,21,"M",1,2,"R","","",21,0
2020,41144788,133167428,1,04-MAY-20,1,"N",51,5,35,"M",2,2,"R","","",35,0
2020,41142585,133167437,1,05-MAY-20,1,"N",39,5,19,"M",2,2,"N","","",19,0
2020,41144797,133167449,1,06-MAY-20,1,"N",51,5,27,"F",2,2,"R","","",27,0
2020,41142587,133167451,1,06-MAY-20,1,"N",28,5,28,"M",2,2,"R","","",28,0
2020,41142589,133167451,2,06-MAY-20,1,"N",39,5,26,"M",2,2,"R","","",26,0
2020,41142597,133167465,1,10-MAY-20,1,"N",44,5,39,"M",2,2,"R","","",39,0
2020,41144804,133167472,1,27-MAY-20,1,"N",44,5,18,"M",1,1,"R","","",18,0
2020,41144805,133167473,1,28-MAY-20,1,"N",51,5,22,"F",1,2,"N","","",22,0
2020,41144817,133167486,1,12-AUG-20,3,"N",49,5,24,"M",1,2,"R","","",24,0
2020,41144818,133167486,2,12-AUG-20,3,"N",49,5,25,"F",1,2,"R","","",25,0
2020,41144822,133167493,1,02-SEP-20,3,"N",51,5,33,"M",1,2,"R","","",33,0
2020,41142635,133163510,1,23-AUG-20,3,"N",27,5,47,"M",2,2,"R","","",47,0
2020,41144829,133167546,1,22-SEP-20,3,"N",51,5,26,"F",2,2,"R","","",26,0
2020,41144830,133167550,1,25-AUG-20,3,"N",51,5,43,"M",2,2,"R","","",43,0
2020,41144831,133167551,1,10-SEP-20,1,"N",56,5,33,"M",1,2,"U","","",33,0
2020,41144847,133167602,1,02-SEP-20,1,"N",45,5,34,"M",1,2,"R","","",34,0
2020,41144850,133167606,3,21-AUG-20,3,"N",48,5,36,"M",1,2,"R","","",36,0
2020,41144849,133167606,2,21-AUG-20,3,"N",48,5,35,"M",1,2,"R","","",35,0
2020,41144848,133167606,1,21-AUG-20,1,"N",16,5,43,"M",2,2,"R","","",43,0
2020,41142696,133167641,1,09-SEP-20,2,"N",27,5,15,"M",1,2,"R","R","",15,0
2020,41144853,133167642,1,27-AUG-20,1,"N",27,5,31,"M",2,2,"R","","",31,0
2020,41142715,133163899,1,31-AUG-20,1,"N",51,5,24,"M",2,2,"R","","",24,0
2020,41144865,133167748,1,01-SEP-20,1,"N",45,5,25,"F",1,1,"R","","",25,0
2020,41144866,133167752,1,01-SEP-20,1,"N",23,5,30,"M",2,2,"R","","",30,0
2020,41144867,133167758,1,01-SEP-20,1,"N",16,5,49,"M",1,2,"R","","",49,0
2020,41144874,133167785,1,01-SEP-20,1,"N",51,5,18,"M",1,2,"R","","",18,0
2020,41142724,133163966,1,02-SEP-20,1,"N",35,5,33,"M",1,2,"R","","",33,0
2020,41142734,133164020,1,02-SEP-20,2,"N",23,5,46,"F",2,2,"R","","",46,0
2020,41149864,133190379,2,15-DEC-20,1,"N",40,5,20,"M",2,2,"R","","",20,0
2020,41149863,133190379,1,15-DEC-20,1,"N",40,5,15,"M",2,2,"R","R","",15,0
2020,41147181,133190418,1,19-DEC-20,1,"N",21,5,37,"M",1,2,"R","","",37,0
2020,41149871,133190453,2,15-DEC-20,1,"N",51,5,44,"M",2,2,"R","","",44,0
2020,41147183,133190453,1,15-DEC-20,1,"N",51,5,47,"F",2,2,"R","","",47,0
2020,41147184,133190453,3,15-DEC-20,1,"N",51,5,29,"F",2,2,"R","","",29,0
2020,41149875,133185645,1,06-JAN-21,2,"N",21,5,16,"M",2,2,"R","R","",16,0
2020,41147227,133190706,1,17-DEC-20,2,"N",16,5,30,"M",1,2,"R","","",30,0
2020,41149921,133191100,2,21-DEC-20,1,"N",39,5,28,"M",2,2,"R","","",28,0
2020,41147293,133191100,1,21-DEC-20,1,"N",39,5,24,"M",2,2,"R","","",24,0
2020,41149927,133191132,1,21-DEC-20,1,"N",51,5,57,"M",2,2,"R","","",57,0
2020,41147323,133191273,1,22-DEC-20,1,"N",51,5,47,"M",2,2,"R","","",47,0
